Session,Cluster,Note 1 midi,Note 1 name,Note 1 encoding,Note 2 midi,Note 2 encoding,Note 2 encoding
8,132,76,E With octave key,1010110000000_1100000000,87,High Eb,1000000000011_0000000000
8,90,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
8,49,76,E With octave key,1010110000000_1100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
8,90,62,D Without octave key,0010110000000_1100100000,70,Bb Without octave key (Bis key),0011100000000_0000000000
8,51,75,Eb With octave key,1010110000000_1100110000,83,B With octave key,1010000000000_0000000000
8,35,66,F# Without octave key (main),0010110000000_0100000000,90,High F# (side),1000000000111_0010000100
8,90,63,Eb Without octave key,0010110000000_1100110000,72,C Without octave key,0000100000000_0000000000
8,-1,58,Low Bb,0010110001000_1100101000,62,D Without octave key,0010110000000_1100100000
8,35,65,F Without octave key,0010110000000_1000000000,90,High F# (side),1000000000111_0010000100
8,79,82,Bb With octave key (side key),1010100000000_0000000001,83,B With octave key,1010000000000_0000000000
8,130,67,F# Without octave key (Chromatic),0010110000000_1001000000,83,B With octave key,1010000000000_0000000000
8,-1,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
8,106,82,Bb With octave key (Bis key),1011100000000_0000000000,83,B With octave key,1010000000000_0000000000
8,51,76,E With octave key,1010110000000_1100000000,84,C With octave key,1000100000000_0000000000
8,49,75,Eb With octave key,1010110000000_1100110000,76,E With octave key,1010110000000_1100000000
8,-1,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
8,79,82,Bb With octave key (side key),1010100000000_0000000001,85,C# With octave key,1000000000000_0000000000
8,106,79,G With octave key,1010110000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
8,106,84,C With octave key,1000100000000_0000000000,85,C# With octave key,1000000000000_0000000000
8,12,82,Bb With octave key (Bis key),1011100000000_0000000000,86,High D,1000000000001_0000000000
9,-1,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000
9,126,60,Low C,0010110000000_1100101000,74,D With octave key,1010110000000_1100100000
9,146,66,F# Without octave key (main),0010110000000_0100000000,86,High D,1000000000001_0000000000
9,146,67,F# Without octave key (Chromatic),0010110000000_1001000000,86,High D,1000000000001_0000000000
9,46,69,A Without octave key,0010100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
9,4,61,Low C#,0010110100000_1100101000,80,G# With octave key (default),1010111000000_0000000000
9,-1,58,Low Bb,0010110001000_1100101000,62,D Without octave key,0010110000000_1100100000
9,127,58,Low Bb,0010110001000_1100101000,80,G# With octave key (default),1010111000000_0000000000
9,21,59,Low B,0010110010000_1100101000,89,High F (front),1100100000000_0000000000
9,1,66,F# Without octave key (main),0010110000000_0100000000,71,B Without octave key,0010000000000_0000000000
9,146,67,F# Without octave key (Chromatic),0010110000000_1001000000,87,High Eb,1000000000011_0000000000
9,97,75,Eb With octave key,1010110000000_1100110000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,97,74,D With octave key,1010110000000_1100100000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,-1,58,Low Bb,0010110001000_1100101000,65,F Without octave key,0010110000000_1000000000
9,126,62,D Without octave key,0010110000000_1100100000,76,E With octave key,1010110000000_1100000000
9,-1,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
9,97,63,Eb Without octave key,0010110000000_1100110000,67,F# Without octave key (Chromatic),0010110000000_1001000000
9,23,65,F Without octave key,0010110000000_1000000000,82,Bb With octave key (side key),1010100000000_0000000001
9,46,73,C# Without octave key,0000000000000_0000000000,83,B With octave key,1010000000000_0000000000
9,13,69,A Without octave key,0010100000000_0000000000,73,C# Without octave key,0000000000000_0000000000
9,13,68,G# Without octave key (default),0010111000000_0000000000,71,B Without octave key,0010000000000_0000000000
9,23,66,F# Without octave key (main),0010110000000_0100000000,82,Bb With octave key (side key),1010100000000_0000000001
9,143,59,Low B,0010110010000_1100101000,82,Bb With octave key (side key),1010100000000_0000000001
9,-1,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
9,144,60,Low C,0010110000000_1100101000,68,G Without octave key,0010110000000_0000000000
9,1,65,F Without octave key,0010110000000_1000000000,72,C Without octave key,0000100000000_0000000000
9,13,68,G# Without octave key (default),0010111000000_0000000000,70,Bb Without octave key (side key),0010100000000_0000000000
9,126,66,F# Without octave key (main),0010110000000_0100000000,80,G# With octave key (default),1010111000000_0000000000
9,46,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,46,73,C# Without octave key,0000000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,13,68,G Without octave key,0010110000000_0000000000,71,B Without octave key,0010000000000_0000000000
9,13,68,G# Without octave key (default),0010111000000_0000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
9,122,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000
9,13,68,G Without octave key,0010110000000_0000000000,72,C Without octave key,0000100000000_0000000000
9,46,72,C Without octave key,0000100000000_0000000000,81,A With octave key,1010100000000_0000000000
9,4,58,Low Bb,0010110001000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,126,67,F# Without octave key (Chromatic),0010110000000_1001000000,81,A With octave key,1010100000000_0000000000
9,122,59,Low B,0010110010000_1100101000,63,Eb Without octave key,0010110000000_1100110000
9,144,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
9,144,61,Low C#,0010110100000_1100101000,69,A Without octave key,0010100000000_0000000000
9,46,70,Bb Without octave key (side key),0010100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
9,13,69,A Without octave key,0010100000000_0000000000,72,C Without octave key,0000100000000_0000000000
9,1,67,F# Without octave key (Chromatic),0010110000000_1001000000,73,C# Without octave key,0000000000000_0000000000
9,46,70,Bb Without octave key (side key),0010100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,1,66,F# Without octave key (main),0010110000000_0100000000,73,C# Without octave key,0000000000000_0000000000
9,13,68,G Without octave key,0010110000000_0000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
9,126,64,E Without octave key,0010110000000_1100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,46,69,A Without octave key,0010100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,-1,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000
9,143,58,Low Bb,0010110001000_1100101000,82,Bb With octave key (side key),1010100000000_0000000001
9,1,64,E Without octave key,0010110000000_1100000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
9,-1,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000
9,126,64,E Without octave key,0010110000000_1100000000,78,F# With octave key (main),1010110000000_0100000000
9,46,72,C Without octave key,0000100000000_0000000000,83,B With octave key,1010000000000_0000000000
9,-1,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000
9,46,71,B Without octave key,0010000000000_0000000000,81,A With octave key,1010100000000_0000000000
9,46,70,Bb Without octave key (Bis key),0011100000000_0000000000,79,G With octave key,1010110000000_0000000000
9,1,65,F Without octave key,0010110000000_1000000000,71,B Without octave key,0010000000000_0000000000
9,126,65,F Without octave key,0010110000000_1000000000,79,G With octave key,1010110000000_0000000000
9,144,62,D Without octave key,0010110000000_1100100000,70,Bb Without octave key (side key),0010100000000_0000000000
9,46,70,Bb Without octave key (Bis key),0011100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
9,122,60,Low C,0010110000000_1100101000,63,Eb Without octave key,0010110000000_1100110000
9,21,58,Low Bb,0010110001000_1100101000,89,High F (front),1100100000000_0000000000
9,4,60,Low C,0010110000000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,46,71,B Without octave key,0010000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
9,1,64,E Without octave key,0010110000000_1100000000,71,B Without octave key,0010000000000_0000000000
9,127,59,Low B,0010110010000_1100101000,80,G# With octave key (default),1010111000000_0000000000
9,1,66,F# Without octave key (main),0010110000000_0100000000,72,C Without octave key,0000100000000_0000000000
9,144,60,Low C,0010110000000_1100101000,68,G# Without octave key (default),0010111000000_0000000000
9,4,59,Low B,0010110010000_1100101000,78,F# With octave key (Chromatic),1010110000000_1001000000
9,13,70,Bb Without octave key (Bis key),0011100000000_0000000000,73,C# Without octave key,0000000000000_0000000000
9,13,70,Bb Without octave key (side key),0010100000000_0000000000,73,C# Without octave key,0000000000000_0000000000
9,1,65,F Without octave key,0010110000000_1000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
9,144,63,Eb Without octave key,0010110000000_1100110000,71,B Without octave key,0010000000000_0000000000
9,23,64,E Without octave key,0010110000000_1100000000,82,Bb With octave key (side key),1010100000000_0000000001
10,139,72,C Without octave key,0000100000000_0000000000,89,High F (side),1000000000111_0000000100
10,-1,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000
10,-1,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000
10,68,61,Low C#,0010110100000_1100101000,83,B With octave key,1010000000000_0000000000
10,72,67,F# Without octave key (Chromatic),0010110000000_1001000000,91,High F# (front),1100100000000_0010000000
10,138,59,Low B,0010110010000_1100101000,64,E Without octave key,0010110000000_1100000000
10,138,67,F# Without octave key (Chromatic),0010110000000_1001000000,72,C Without octave key,0000100000000_0000000000
10,-1,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000
10,131,83,B With octave key,1010000000000_0000000000,85,C# With octave key,1000000000000_0000000000
10,87,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (side),1000000000111_0010000100
10,99,71,B Without octave key,0010000000000_0000000000,79,G With octave key,1010110000000_0000000000
10,138,65,F Without octave key,0010110000000_1000000000,70,Bb Without octave key (side key),0010100000000_0000000000
10,137,60,Low C,0010110000000_1100101000,85,C# With octave key,1000000000000_0000000000
10,99,73,C# Without octave key,0000000000000_0000000000,79,G With octave key,1010110000000_0000000000
10,11,72,C Without octave key,0000100000000_0000000000,86,High D,1000000000001_0000000000
10,19,60,Low C,0010110000000_1100101000,69,A Without octave key,0010100000000_0000000000
10,139,71,B Without octave key,0010000000000_0000000000,88,High E,1000000000011_0000000100
10,137,59,Low B,0010110010000_1100101000,84,C With octave key,1000100000000_0000000000
10,137,58,Low Bb,0010110001000_1100101000,84,C With octave key,1000100000000_0000000000
10,-1,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
10,11,71,B Without octave key,0010000000000_0000000000,86,High D,1000000000001_0000000000
10,19,59,Low B,0010110010000_1100101000,68,G Without octave key,0010110000000_0000000000
10,99,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
10,47,61,Low C#,0010110100000_1100101000,63,Eb Without octave key,0010110000000_1100110000
10,99,73,C# Without octave key,0000000000000_0000000000,81,A With octave key,1010100000000_0000000000
10,139,71,B Without octave key,0010000000000_0000000000,89,High F (side),1000000000111_0000000100
10,116,80,G# With octave key (default),1010111000000_0000000000,89,High F (side),1000000000111_0000000100
10,138,64,E Without octave key,0010110000000_1100000000,69,A Without octave key,0010100000000_0000000000
10,68,63,Eb Without octave key,0010110000000_1100110000,85,C# With octave key,1000000000000_0000000000
10,11,71,B Without octave key,0010000000000_0000000000,87,High Eb,1000000000011_0000000000
10,-1,58,Low Bb,0010110001000_1100101000,62,D Without octave key,0010110000000_1100100000
10,116,80,G# With octave key (default),1010111000000_0000000000,88,High E,1000000000011_0000000100
10,131,81,A With octave key,1010100000000_0000000000,83,B With octave key,1010000000000_0000000000
10,68,61,Low C#,0010110100000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,68,63,Eb Without octave key,0010110000000_1100110000,84,C With octave key,1000100000000_0000000000
10,-1,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
10,-1,58,Low Bb,0010110001000_1100101000,65,F Without octave key,0010110000000_1000000000
10,99,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
10,137,58,Low Bb,0010110001000_1100101000,83,B With octave key,1010000000000_0000000000
10,18,74,D With octave key,1010110000000_1100100000,86,High D,1000000000001_0000000000
10,10,63,Eb Without octave key,0010110000000_1100110000,74,D With octave key,1010110000000_1100100000
10,68,60,Low C,0010110000000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,47,59,Low B,0010110010000_1100101000,61,Low C#,0010110100000_1100101000
10,19,60,Low C,0010110000000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
10,47,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000
10,18,74,D With octave key,1010110000000_1100100000,87,High Eb,1000000000011_0000000000
10,19,58,Low Bb,0010110001000_1100101000,68,G Without octave key,0010110000000_0000000000
10,131,79,G With octave key,1010110000000_0000000000,81,A With octave key,1010100000000_0000000000
10,138,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000
10,11,72,C Without octave key,0000100000000_0000000000,87,High Eb,1000000000011_0000000000
10,99,71,B Without octave key,0010000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
10,19,59,Low B,0010110010000_1100101000,69,A Without octave key,0010100000000_0000000000
10,116,79,G With octave key,1010110000000_0000000000,88,High E,1000000000011_0000000100
10,99,72,C Without octave key,0000100000000_0000000000,79,G With octave key,1010110000000_0000000000
10,68,62,D Without octave key,0010110000000_1100100000,84,C With octave key,1000100000000_0000000000
10,47,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
10,138,64,E Without octave key,0010110000000_1100000000,70,Bb Without octave key (side key),0010100000000_0000000000
10,131,81,A With octave key,1010100000000_0000000000,84,C With octave key,1000100000000_0000000000
10,131,82,Bb With octave key (Bis key),1011100000000_0000000000,84,C With octave key,1000100000000_0000000000
10,10,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000
10,19,60,Low C,0010110000000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000
10,68,59,Low B,0010110010000_1100101000,81,A With octave key,1010100000000_0000000000
10,-1,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000
10,139,72,C Without octave key,0000100000000_0000000000,88,High E,1000000000011_0000000100
10,116,79,G With octave key,1010110000000_0000000000,89,High F (side),1000000000111_0000000100
11,18,74,D With octave key,1010110000000_1100100000,87,High Eb,1000000000011_0000000000
11,131,81,A With octave key,1010100000000_0000000000,83,B With octave key,1010000000000_0000000000
11,-1,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000
11,19,60,Low C,0010110000000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000
11,47,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000
11,68,62,D Without octave key,0010110000000_1100100000,84,C With octave key,1000100000000_0000000000
11,18,74,D With octave key,1010110000000_1100100000,86,High D,1000000000001_0000000000
11,68,60,Low C,0010110000000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000
11,72,67,F# Without octave key (Chromatic),0010110000000_1001000000,91,High F# (front),1100100000000_0010000000
11,68,63,Eb Without octave key,0010110000000_1100110000,85,C# With octave key,1000000000000_0000000000
11,99,71,B Without octave key,0010000000000_0000000000,79,G With octave key,1010110000000_0000000000
11,47,59,Low B,0010110010000_1100101000,61,Low C#,0010110100000_1100101000
11,68,59,Low B,0010110010000_1100101000,81,A With octave key,1010100000000_0000000000
11,138,59,Low B,0010110010000_1100101000,64,E Without octave key,0010110000000_1100000000
11,-1,58,Low Bb,0010110001000_1100101000,62,D Without octave key,0010110000000_1100100000
11,10,63,Eb Without octave key,0010110000000_1100110000,74,D With octave key,1010110000000_1100100000
11,11,72,C Without octave key,0000100000000_0000000000,86,High D,1000000000001_0000000000
11,116,79,G With octave key,1010110000000_0000000000,89,High F (side),1000000000111_0000000100
11,138,64,E Without octave key,0010110000000_1100000000,70,Bb Without octave key (side key),0010100000000_0000000000
11,47,61,Low C#,0010110100000_1100101000,63,Eb Without octave key,0010110000000_1100110000
11,137,60,Low C,0010110000000_1100101000,85,C# With octave key,1000000000000_0000000000
11,131,81,A With octave key,1010100000000_0000000000,84,C With octave key,1000100000000_0000000000
11,-1,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000
11,11,72,C Without octave key,0000100000000_0000000000,87,High Eb,1000000000011_0000000000
11,139,72,C Without octave key,0000100000000_0000000000,88,High E,1000000000011_0000000100
11,99,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
11,116,79,G With octave key,1010110000000_0000000000,88,High E,1000000000011_0000000100
11,11,71,B Without octave key,0010000000000_0000000000,87,High Eb,1000000000011_0000000000
11,99,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
11,99,72,C Without octave key,0000100000000_0000000000,79,G With octave key,1010110000000_0000000000
11,137,58,Low Bb,0010110001000_1100101000,83,B With octave key,1010000000000_0000000000
11,138,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000
11,131,83,B With octave key,1010000000000_0000000000,85,C# With octave key,1000000000000_0000000000
11,-1,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000
11,138,67,F# Without octave key (Chromatic),0010110000000_1001000000,72,C Without octave key,0000100000000_0000000000
11,-1,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000
11,68,61,Low C#,0010110100000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000
11,-1,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000
11,139,72,C Without octave key,0000100000000_0000000000,89,High F (side),1000000000111_0000000100
11,99,73,C# Without octave key,0000000000000_0000000000,81,A With octave key,1010100000000_0000000000
11,131,82,Bb With octave key (Bis key),1011100000000_0000000000,84,C With octave key,1000100000000_0000000000
11,131,79,G With octave key,1010110000000_0000000000,81,A With octave key,1010100000000_0000000000
11,-1,58,Low Bb,0010110001000_1100101000,65,F Without octave key,0010110000000_1000000000
11,19,59,Low B,0010110010000_1100101000,68,G Without octave key,0010110000000_0000000000
11,116,80,G# With octave key (default),1010111000000_0000000000,88,High E,1000000000011_0000000100
11,138,64,E Without octave key,0010110000000_1100000000,69,A Without octave key,0010100000000_0000000000
11,19,60,Low C,0010110000000_1100101000,69,A Without octave key,0010100000000_0000000000
11,68,61,Low C#,0010110100000_1100101000,83,B With octave key,1010000000000_0000000000
11,68,63,Eb Without octave key,0010110000000_1100110000,84,C With octave key,1000100000000_0000000000
11,19,58,Low Bb,0010110001000_1100101000,68,G Without octave key,0010110000000_0000000000
11,137,58,Low Bb,0010110001000_1100101000,84,C With octave key,1000100000000_0000000000
11,137,59,Low B,0010110010000_1100101000,84,C With octave key,1000100000000_0000000000
11,116,80,G# With octave key (default),1010111000000_0000000000,89,High F (side),1000000000111_0000000100
11,139,71,B Without octave key,0010000000000_0000000000,88,High E,1000000000011_0000000100
11,99,73,C# Without octave key,0000000000000_0000000000,79,G With octave key,1010110000000_0000000000
11,99,71,B Without octave key,0010000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
11,19,59,Low B,0010110010000_1100101000,69,A Without octave key,0010100000000_0000000000
11,139,71,B Without octave key,0010000000000_0000000000,89,High F (side),1000000000111_0000000100
11,19,60,Low C,0010110000000_1100101000,70,Bb Without octave key (side key),0010100000000_0000000000
11,47,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
11,-1,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000
11,10,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000
11,11,71,B Without octave key,0010000000000_0000000000,86,High D,1000000000001_0000000000
11,138,65,F Without octave key,0010110000000_1000000000,70,Bb Without octave key (side key),0010100000000_0000000000
11,87,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (side),1000000000111_0010000100
